JoiningYear,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,Irrelevant_Predictor1,Irrelevant_Predictor2,Irrelevant_Predictor3
2015,2,41,Female,No,7,0.23681824126409878,4.158908488931382,a1
2016,3,26,Male,No,4,0.888912038214908,0.7591330482548486,a2
2017,2,37,Female,No,3,0.13864877716164326,1.1039032353706109,a2
2013,3,27,Male,No,5,0.6538587781300453,0.13905355849163303,a2
2018,3,35,Female,No,3,0.7340752319133044,1.3935699399634864,a1
2013,3,25,Male,Yes,3,0.6095942358728335,4.6241411455496975,a2
2016,2,29,Male,No,3,0.40549370564572773,2.4919483597003858,a2
2015,3,28,Female,Yes,5,0.09032330144632683,1.1808216161717815,a1
2017,3,27,Male,No,5,0.418632873660193,4.525220463692426,a2
2014,3,34,Male,No,5,0.36138304401445875,4.542326977163453,a2
2012,3,24,Male,No,2,0.8471707694521156,0.03796000909463082,a1
2012,3,26,Male,No,4,0.6336168822190656,3.617489131886385,a1
2015,2,24,Female,No,2,0.7613123129577984,0.35212446409481957,a2
2014,3,31,Male,No,0,0.6950188818896951,3.2628819076826394,a1
2015,2,25,Female,No,3,0.793091282931913,4.326048330618116,a2
2017,3,27,Female,No,5,0.9185966925975657,2.326684645551161,a1
2013,3,24,Female,No,2,0.3964219535276081,2.177868647291409,a1
2012,3,38,Male,No,3,0.8715333137783123,2.2533682320100095,a1
2018,3,27,Male,Yes,5,0.5787643373448772,0.9016902210429234,a2
2014,2,28,Female,No,1,0.1444076032767928,0.11150999522845206,a2
2015,2,29,Female,Yes,1,0.025732926386581534,2.1310226755000543,a2
2015,3,36,Male,No,3,0.4410097181628879,1.982739796311324,a1
2018,3,37,Male,No,2,0.14251086492846887,3.2306855506996337,a1
2017,3,29,Male,No,2,0.467887338133798,4.409161218481554,a1
2018,3,28,Female,No,3,0.7324780917054456,3.549244948424262,a2
2018,3,26,Female,Yes,4,0.25215911461640905,3.4650906367107526,a2
2016,3,27,Female,No,5,0.4284793287113431,1.0578744198498569,a1
2018,3,28,Female,No,3,0.0909025960466403,2.0023334812396083,a1
2012,3,36,Male,No,5,0.9413026769279405,2.68344712940703,a2
2015,3,28,Male,No,2,0.7588501775258063,1.4736781066749327,a2
2017,2,26,Female,No,4,0.5335214738349902,1.5310622951095976,a1
2013,3,24,Female,No,2,0.1583452796021304,4.507247563917488,a2
2017,3,32,Male,No,1,0.23265426199948325,4.512071895229205,a2
2014,3,27,Male,No,5,0.9467524124297165,4.748426196969065,a1
2017,3,26,Female,No,4,0.46753812660842076,2.135827197454282,a2
2017,3,27,Female,No,5,0.4141124135145785,4.903534520869205,a1
2018,3,26,Male,No,4,0.7418882933095463,3.975823968316938,a2
2012,3,28,Female,No,2,0.5565600357986732,1.181233410901733,a2
2016,3,28,Male,No,1,0.9813673999350605,3.4928330360847415,a1
2016,3,26,Female,No,4,0.37226455473842435,2.6407442173063,a1
2012,3,37,Male,No,0,0.46456752333484985,0.18188734550708296,a2
2013,3,27,Male,Yes,5,0.8443640392665158,4.932228675312399,a2
2017,1,40,Female,No,0,0.9471919255117651,0.8423652938667625,a2
2017,3,24,Female,No,2,0.28479351801307007,2.766615654465233,a2
2017,2,24,Female,No,2,0.24015542763091913,2.9193509453353785,a1
2014,3,26,Male,No,4,0.9398378036619384,0.2375704120995492,a1
2015,2,26,Female,No,4,0.23574688045294534,3.361277881344601,a1
2013,2,34,Female,No,4,0.6830558238955492,3.1225295004859612,a1
2017,1,24,Male,No,2,0.45918855513696566,1.4354125209751667,a1
2017,2,35,Female,No,0,0.8005601208091344,4.3382812831293585,a1
2013,3,25,Male,Yes,3,0.6181007010317136,2.225212918482465,a1
2017,2,22,Male,No,0,0.03649732470543332,0.08768909159386717,a1
2016,3,36,Female,No,5,0.4522022802275918,4.332901680296211,a1
2016,3,25,Male,No,3,0.7437248459720737,2.5225231389523755,a2
2017,2,24,Male,No,2,0.13170636542353542,4.962105249270062,a1
2017,2,35,Male,No,2,0.5325508167031834,3.765848786968955,a1
2013,3,25,Female,No,3,0.8281761307003409,2.20577159722466,a1
2017,3,40,Male,No,4,0.6301533525341747,0.672012459252439,a2
2015,2,25,Female,Yes,3,0.7411968253235182,1.4452382893106845,a2
2018,3,28,Male,Yes,1,0.5351628493681735,0.6590360922190924,a2
2018,3,38,Male,No,3,0.6581074928767469,3.7692390069305706,a2
2016,3,25,Male,No,3,0.22999747485167754,0.6740751232993103,a2
2016,2,39,Female,No,3,0.9172479206907019,1.851466420990047,a2
2015,3,25,Male,No,3,0.12058045782973636,4.479574175756407,a2
2017,1,37,Male,No,0,0.8230236427619657,0.5780442672691022,a2
2013,2,27,Female,No,5,0.040769428497928084,0.9844925228814577,a2
2013,3,25,Female,Yes,3,0.48067469965103116,4.22805661370296,a1
2018,3,26,Male,No,4,0.30490392568160496,3.8397816818756354,a2
2017,3,29,Male,No,4,0.9116972798632222,0.9168360205091858,a1
2014,3,32,Male,No,4,0.08217300858985155,3.7363479073601935,a2
2012,3,24,Male,Yes,2,0.06515530440493644,2.060335796656627,a2
2012,3,37,Male,No,3,0.8976717157385439,0.7342256541565279,a1
2015,1,35,Male,No,5,0.028768307056647013,2.18629341538516,a1
2014,3,28,Male,No,0,0.5170836918153595,3.4997633594189503,a1
2018,3,26,Male,No,4,0.1684699713155533,3.7413132901459267,a2
2017,2,41,Male,No,3,0.21421125939932817,1.8369968489455357,a2
2017,3,25,Male,Yes,3,0.12898063421334938,4.950406587829008,a1
2014,3,26,Male,No,4,0.23325213674853396,3.347094174008707,a1
2014,3,27,Male,No,5,0.4685909790009448,0.12622314040132032,a2
2014,3,25,Male,No,3,0.07281432054210812,2.779545759179511,a1
2017,3,30,Male,No,3,0.8416228956878223,3.0908383774970005,a1
2014,3,28,Male,No,2,0.5061051346175384,4.258942810514371,a2
2014,3,27,Male,No,5,0.4771579780795483,0.3359396625403155,a2
2016,3,28,Male,No,2,0.22160880873332456,2.02917833852508,a1
2018,3,27,Female,No,5,0.8463917829938438,0.08147800563274077,a2
2017,3,25,Male,No,3,0.7280759538134343,4.04599688412052,a1
2015,3,26,Male,No,4,0.3674236656444039,4.02976342914038,a1
2017,3,37,Male,No,0,0.4880444277097845,3.8258086804348217,a2
2015,3,23,Female,No,1,0.16234333762074526,2.471680034513461,a1
2017,2,40,Male,No,4,0.46343109051420495,2.5148784788158576,a1
2017,1,28,Female,No,2,0.7468214214631413,3.182987979117499,a2
2015,3,39,Male,No,2,0.945090952111104,0.7109761025685712,a1
2014,3,38,Female,No,3,0.3305190376349252,0.510883267517897,a2
2015,3,35,Male,No,0,0.27242899631733297,0.9878744064990513,a2
2017,2,39,Male,No,4,0.5575246163699273,2.101387685758627,a1
2013,2,24,Male,Yes,2,0.24102589734086588,2.593910145133938,a1
2015,2,35,Female,No,1,0.6763806582772284,1.918555299784388,a2
2013,2,29,Female,No,1,0.923560802434572,1.5498219431726472,a2
2014,3,27,Male,No,5,0.3725406484123116,4.515534075625122,a1
2017,3,27,Male,No,5,0.7404242252649538,4.829833811082094,a1
2015,2,34,Female,No,5,0.7209220449852306,2.401938062308548,a1
2013,2,25,Male,No,3,0.47686698723313437,4.209892235672748,a1
2014,3,27,Male,No,5,0.9434632615453782,4.566194311141409,a1
2018,2,28,Female,No,3,0.780307809286908,4.928768224145682,a1
2014,3,24,Male,No,2,0.26147116445728014,2.5793862495710855,a2
2013,3,25,Male,No,3,0.21268711934041673,3.9072375366944865,a2
2018,3,40,Male,No,0,0.7354253123832162,3.8124733553259875,a1
2014,3,26,Male,No,4,0.027011845323578587,0.556901508541669,a1
2013,2,24,Male,No,2,0.31115170053043273,3.53232258974322,a1
2014,3,24,Male,No,2,0.931527369539733,2.3567514573817583,a1
2013,3,37,Female,No,0,0.9841435113675503,1.9417910013109814,a1
2018,3,26,Female,No,4,0.41659584519086756,3.632007607203747,a2
2013,3,31,Female,No,4,0.03233384170191078,0.7151535324551156,a1
2017,3,28,Male,No,1,0.06180348141012537,4.386664955463401,a1
2012,3,24,Female,No,2,0.673747040840353,4.891923895557957,a1
2017,3,26,Male,No,4,0.05707447923465547,2.7235096598535433,a2
2017,2,27,Female,No,5,0.12145245476665822,1.1225175919686485,a2
2015,2,36,Female,No,1,0.936666359967242,1.4776757549903667,a1
2014,3,27,Male,No,5,0.4573328781943512,4.708911377371782,a2
2014,3,35,Male,Yes,1,0.40840311644752103,0.20073371062849843,a1
2018,3,30,Female,Yes,2,0.8986161077533741,3.7926047743887477,a2
2016,3,26,Female,No,4,0.12997133222979929,4.6687411552644615,a1
2012,3,27,Female,Yes,5,0.665128525613584,3.2166786296879364,a2
2013,2,27,Female,No,5,0.6346484563754128,3.979631551474247,a2
2018,3,24,Male,No,2,0.8819569427185643,2.1954385260184623,a1
2012,3,33,Male,No,2,0.9562625373647129,1.4511630794149761,a1
2018,3,29,Male,No,3,0.14754443433474207,0.11778613967812879,a2
2017,2,36,Male,Yes,2,0.8702185063161183,2.5101376118922305,a2
2016,2,26,Female,No,4,0.6273244835120444,3.772898596607457,a1
2017,2,37,Male,No,4,0.5257534016951493,2.5815520133423577,a2
2013,1,27,Female,No,5,0.33137072557456404,0.6164957625449186,a1
2012,3,26,Male,No,4,0.41075325140304786,0.4866752976474875,a1
2015,3,27,Female,No,5,0.11013830537601987,0.06266259320222234,a2
2018,3,31,Male,No,0,0.9843930082989786,0.8027121938094106,a2
2015,2,27,Female,Yes,5,0.016776354252131864,3.962524553964478,a1
2013,3,39,Male,No,5,0.35654969560535343,2.2157663181213527,a1
2014,3,32,Female,No,4,0.7744329231690786,1.1988164842387157,a1
2013,3,32,Male,No,5,0.15616768316275353,2.8553196353023074,a1
2012,3,24,Male,No,2,0.8965161386068141,2.6099298003476186,a1
2014,1,25,Male,No,3,0.9429628958256817,0.004694611578852648,a1
2017,3,41,Male,No,3,0.4041873504954522,0.49059051160539935,a1
2015,3,28,Female,No,4,0.334197854664844,4.885073524040369,a2
2017,3,34,Male,No,3,0.21535959185390563,3.856932969742558,a2
2014,3,31,Male,Yes,1,0.9612173156822289,3.980018740956922,a2
2013,3,28,Male,No,5,0.5431585124568088,1.662148871304045,a1
2018,3,40,Male,No,4,0.5197954983643107,3.6505740569083693,a2
2014,3,27,Male,No,5,0.4882246397034419,0.12851956237160567,a2
2013,3,28,Male,No,0,0.5857817064667794,1.800528206553882,a1
2014,3,26,Male,No,4,0.6638789295827353,4.328648387313957,a2
2018,3,30,Female,No,2,0.1343555960583137,3.0913592124064655,a1
2017,3,26,Male,No,4,0.517427861403985,3.0089008569056297,a1
2016,3,25,Male,No,3,0.6180649086130376,0.6294690017809229,a2
2017,2,27,Female,No,5,0.09419089624391419,1.8673080833957523,a2
2018,3,34,Male,No,0,0.5904544253797654,2.3406725139963687,a2
2018,3,24,Female,No,2,0.3718839358594208,3.8562307286071693,a2
2013,2,28,Female,No,2,0.23089608206601775,2.1448852020514857,a2
2014,3,27,Female,No,5,0.7482621108639497,0.925640421114538,a2
2017,3,31,Male,No,0,0.6256699697062992,1.0594876432333566,a1
2016,3,37,Female,No,4,0.0637842277593974,0.7871314069622298,a2
2018,3,36,Male,No,2,0.4457521839149997,1.847662270147206,a1
2013,3,24,Male,Yes,2,0.9698023712291559,2.5713996603810334,a2
2012,3,41,Female,No,5,0.23489441825456459,4.815146590552771,a1
2012,3,27,Female,No,5,0.8349846518513453,0.6288667546352428,a2
2015,3,24,Female,No,2,0.9925728277020531,3.4321535591000063,a2
2015,3,26,Female,No,4,0.5481982196465359,4.14624618418649,a1
2012,3,25,Female,No,3,0.1636839241016137,1.9797465357645376,a1
2015,3,38,Male,No,1,0.11726981190336883,0.46173345408613786,a2
2016,2,24,Female,No,2,0.09298906923810613,0.2758645313193986,a1
2018,3,41,Male,No,5,0.6000221651107647,0.8073561368034088,a2
2017,3,27,Male,No,5,0.3462123108518417,0.14659214380239205,a2
2016,3,39,Female,No,3,0.7144093844550639,1.213403832049023,a1
2013,3,26,Male,No,4,0.9770329746754005,4.881298743711932,a1
2015,3,27,Female,No,5,0.2994067974302821,3.0010091404791077,a1
2013,3,26,Male,No,4,0.5398852349673806,4.949156460439418,a2
2015,1,28,Female,No,3,0.8461041425998281,4.696372542364619,a1
2012,3,24,Male,No,2,0.9470718132270971,4.472726021629387,a2
2018,3,36,Male,No,3,0.7830985431810976,0.7947911235759458,a1
2017,2,39,Female,No,4,0.9866342581477814,0.4038980424841804,a1
2018,3,38,Male,No,2,0.5691258385929329,1.0566162025836656,a2
2013,2,30,Female,No,1,0.22483646439386407,3.4912788025014874,a2
2012,2,27,Female,No,5,0.6070434300237942,0.22883989437565866,a2
2015,3,26,Male,No,4,0.6525510201278119,1.3919617709369625,a1
2017,2,34,Male,No,0,0.4144310708559422,3.3867622205848686,a1
2015,2,28,Female,No,0,0.28984619541233736,2.206959988815837,a1
2017,3,27,Male,No,5,0.5625465165197685,1.0065166118543556,a1
2015,2,33,Female,No,2,0.2631361278743327,4.535523607643787,a1
2012,3,27,Male,No,5,0.3620199279193588,1.1916401860653631,a2
2016,3,37,Female,No,2,0.07987874546101292,3.1816996692273527,a1
2015,2,28,Female,No,2,0.6667597247054519,1.4212948439346895,a2
2016,3,27,Female,No,5,0.25622057783989005,1.0833947450172614,a1
2014,3,31,Male,No,1,0.5979515936664939,2.89455482292357,a1
2016,3,25,Male,No,3,0.20397388937778005,3.890022427971713,a2
2018,3,25,Female,No,3,0.13943469972139833,1.9425317665559283,a1
2014,3,30,Male,No,4,0.16040868592427904,2.250473849114158,a2
2014,3,28,Male,No,1,0.10858113474008058,3.338257105379985,a2
2016,3,35,Male,No,3,0.8025124087133197,4.617440410129839,a1
2017,3,26,Male,No,4,0.37756090683069576,4.327668826494527,a1
2014,3,28,Male,No,2,0.7179242648630465,0.6722990891501729,a2
2014,3,27,Female,No,5,0.9756184068733326,3.5388413779448498,a2
2016,3,39,Female,No,0,0.10865194253789512,3.416475214298485,a1
2013,3,26,Male,No,4,0.9932977149617971,4.495745168870394,a2
2012,2,27,Female,No,5,0.36534473617923446,1.7707580593899834,a2
2015,1,25,Female,No,3,0.40127122865338916,1.3542235117361223,a2
2013,3,24,Male,No,2,0.9468152308729405,2.133320076101593,a2
2015,2,22,Female,No,0,0.8924302454500963,3.2114921227233486,a2
2012,3,26,Male,No,4,0.7412247589339971,0.16047012328390953,a2
2016,3,29,Male,No,2,0.8767026744225443,2.7952095977058926,a2
2015,3,27,Female,No,5,0.8845688478300174,1.4980648844321887,a1
2015,2,24,Female,No,2,0.785959766945306,4.199702081095862,a2
2017,1,24,Male,No,2,0.13460383262739717,1.6455015527962302,a1
2015,3,28,Male,No,5,0.17467119810925735,4.743657552327101,a2
2014,3,28,Male,No,4,0.6592867225480087,4.501050078611925,a2
2016,3,26,Male,No,4,0.981531414142828,1.632481953765677,a2
2012,3,26,Male,No,4,0.952316230183579,0.06176897176818352,a1
2015,3,38,Male,No,1,0.09433418764556756,0.4702124220981091,a1
2016,3,24,Male,Yes,2,0.4657343419291049,4.75066956029723,a1
2018,3,36,Male,No,1,0.6374211108636638,0.11619270397242865,a1
2016,3,37,Male,No,3,0.9993498325681917,1.9642911343781173,a1
2017,2,40,Female,No,2,0.9285852071930204,3.431039001059343,a2
2018,3,27,Male,No,5,0.8887707690510692,4.419849764170276,a2
2013,3,25,Male,No,3,0.63446453371401,0.8943361812692036,a2
2017,3,28,Female,No,2,0.48517185024848386,2.1226591313941623,a2
2017,2,37,Male,No,2,0.07480950057049318,0.961874350332188,a2
2017,2,37,Female,No,4,0.651233783865769,3.328994765615379,a2
2017,2,30,Female,No,2,0.9485717725297516,4.122665019369383,a1
2016,3,27,Female,No,5,0.22220822205277835,0.4250691619838448,a1
2015,3,27,Female,No,5,0.03981380514671917,0.07863862911456243,a1
2015,3,27,Female,Yes,5,0.014283739391660055,1.1056915664509077,a1
2018,3,29,Male,No,1,0.3335145087506529,2.7324230223447814,a2
2018,3,38,Male,No,1,0.10167865597610426,4.052531200959454,a1
2015,3,29,Male,No,2,0.33712940376011047,3.9205048180996926,a1
2013,2,32,Male,No,2,0.5812237879741394,1.405063937962467,a1
2014,2,31,Female,No,4,0.6821438434416073,3.8100308416124418,a1
2013,3,26,Male,No,4,0.2515244259664331,1.3331558647670012,a2
2013,3,28,Male,No,1,0.34659734702518585,3.6255557331043193,a1
2018,3,26,Male,No,4,0.6997890251874007,3.5992984734531976,a2
2017,2,26,Female,No,4,0.7170204860025556,4.16496618293409,a2
2013,3,27,Female,No,5,0.10416790041740875,0.16698651315381674,a1
2017,1,31,Female,No,4,0.9737461060255515,2.087392546263709,a1
2016,3,25,Male,No,3,0.19571625893020728,3.636530868373202,a2
2013,3,28,Female,No,0,0.11957725589507162,1.1892781213836785,a1
